tau,C_mean,C_var
1.736908166120774366e+00,9.775850562689779311e-02,0.000000000000000000e+00
1.741384733559230069e+00,9.795759002698720130e-02,0.000000000000000000e+00
1.745861300997685550e+00,9.815756763959093689e-02,0.000000000000000000e+00
1.750337868436141253e+00,9.840959327772989818e-02,0.000000000000000000e+00
1.754814435874596734e+00,9.881314543389030369e-02,0.000000000000000000e+00
1.759291003313052437e+00,9.921850816805638518e-02,0.000000000000000000e+00
1.763767570751508140e+00,9.960937500000000000e-02,0.000000000000000000e+00
1.768244138189963621e+00,9.960937500000000000e-02,0.000000000000000000e+00
1.772720705628419324e+00,9.960937500000000000e-02,0.000000000000000000e+00
1.777197273066874805e+00,9.960937500000000000e-02,0.000000000000000000e+00
1.781673840505330508e+00,9.997068277171089479e-02,0.000000000000000000e+00
1.786150407943785989e+00,1.003870808454766506e-01,0.000000000000000000e+00
1.790626975382241692e+00,1.008053471317707228e-01,1.925929944387235853e-34
1.795103542820697173e+00,1.011469820927229923e-01,0.000000000000000000e+00
1.799580110259152876e+00,1.014635030137753524e-01,1.925929944387235853e-34
1.804056677697608579e+00,1.017814440382994734e-01,0.000000000000000000e+00
1.808533245136064060e+00,1.019589510681337685e-01,1.925929944387235853e-34
1.813009812574519763e+00,1.020658845262577274e-01,1.925929944387235853e-34
1.817486380012975244e+00,1.021732977522738783e-01,1.925929944387235853e-34
1.821962947451430948e+00,1.024164953627964281e-01,0.000000000000000000e+00
1.826439514889886429e+00,1.027416330499198310e-01,0.000000000000000000e+00
1.830916082328342132e+00,1.030682295005168891e-01,1.925929944387235853e-34
1.835392649766797613e+00,1.033962912594789951e-01,1.925929944387235853e-34
1.839869217205253316e+00,1.037258249010620387e-01,0.000000000000000000e+00
1.844345784643709019e+00,1.040568370290177735e-01,1.925929944387235853e-34
1.848822352082164500e+00,1.044635568134131276e-01,0.000000000000000000e+00
1.853298919520620203e+00,1.049088755208842788e-01,0.000000000000000000e+00
1.857775486959075684e+00,1.053561921962634929e-01,1.925929944387235853e-34
1.862252054397531387e+00,1.056371329018190447e-01,0.000000000000000000e+00
1.866728621835986868e+00,1.058628026736568167e-01,0.000000000000000000e+00
1.871205189274442571e+00,1.060894849359972358e-01,0.000000000000000000e+00
1.875681756712898052e+00,1.063171842314824256e-01,1.925929944387235853e-34
1.880158324151353755e+00,1.065459051231355814e-01,1.925929944387235853e-34
1.884634891589809458e+00,1.067804710555713410e-01,1.925929944387235853e-34
1.889111459028264939e+00,1.072420267656520182e-01,0.000000000000000000e+00
1.893588026466720642e+00,1.077056532926130156e-01,1.925929944387235853e-34
1.898064593905176123e+00,1.080975274818464921e-01,1.925929944387235853e-34
1.902541161343631826e+00,1.082144765006467779e-01,0.000000000000000000e+00
1.907017728782087307e+00,1.083319502231761683e-01,0.000000000000000000e+00
1.911494296220543010e+00,1.084499510035715764e-01,0.000000000000000000e+00
1.915970863658998491e+00,1.085684812065319943e-01,1.925929944387235853e-34
1.920447431097454194e+00,1.086875432073659137e-01,0.000000000000000000e+00
1.924923998535909897e+00,1.091398636268609001e-01,0.000000000000000000e+00
1.929400565974365378e+00,1.097405274527725599e-01,1.925929944387235853e-34
1.933877133412821081e+00,1.103438862183478975e-01,0.000000000000000000e+00
1.938353700851276562e+00,1.107105962088254791e-01,1.925929944387235853e-34
1.942830268289732265e+00,1.110758671923360585e-01,0.000000000000000000e+00
1.947306835728187746e+00,1.113281250000000000e-01,0.000000000000000000e+00
1.951783403166643449e+00,1.113281250000000000e-01,0.000000000000000000e+00
1.956259970605098930e+00,1.113281250000000000e-01,0.000000000000000000e+00
1.960736538043554633e+00,1.117426676252770007e-01,0.000000000000000000e+00
1.965213105482010336e+00,1.123652325749124048e-01,1.925929944387235853e-34
1.969689672920465817e+00,1.129836184140069200e-01,1.925929944387235853e-34
1.974166240358921520e+00,1.134861495213726340e-01,0.000000000000000000e+00
1.978642807797377001e+00,1.139909352859275887e-01,0.000000000000000000e+00
1.983119375235832704e+00,1.142578125000000000e-01,0.000000000000000000e+00
1.987595942674288185e+00,1.142578125000000000e-01,0.000000000000000000e+00
1.992072510112743888e+00,1.142578125000000000e-01,0.000000000000000000e+00
1.996549077551199369e+00,1.141395794800725422e-01,1.925929944387235853e-34
2.001025644989654850e+00,1.140105265556930203e-01,1.925929944387235853e-34
2.005502212428110553e+00,1.140350857556508835e-01,0.000000000000000000e+00
2.009978779866566256e+00,1.142955128365330114e-01,1.925929944387235853e-34
2.014455347305021959e+00,1.145571083501381870e-01,0.000000000000000000e+00
2.018931914743477662e+00,1.150564217441852471e-01,0.000000000000000000e+00
2.023408482181932921e+00,1.155843180030851486e-01,1.925929944387235853e-34
2.027885049620388624e+00,1.161718742364833135e-01,1.925929944387235853e-34
2.032361617058844327e+00,1.168376789943708499e-01,1.925929944387235853e-34
2.036838184497300031e+00,1.175064709533730350e-01,1.925929944387235853e-34
2.041314751935755289e+00,1.179121664428570970e-01,1.925929944387235853e-34
2.045791319374210993e+00,1.183170504199643619e-01,0.000000000000000000e+00
2.050267886812666696e+00,1.186456950780631903e-01,0.000000000000000000e+00
2.054744454251122399e+00,1.189180452340449223e-01,0.000000000000000000e+00
2.059221021689578102e+00,1.191151288415774473e-01,0.000000000000000000e+00
2.063697589128033361e+00,1.189777290956183509e-01,0.000000000000000000e+00
2.068174156566489064e+00,1.188397128916519885e-01,0.000000000000000000e+00
2.072650724004944767e+00,1.192712109778274882e-01,0.000000000000000000e+00
2.077127291443400470e+00,1.198282406970097858e-01,1.925929944387235853e-34
2.081603858881855729e+00,1.203201240652312098e-01,0.000000000000000000e+00
2.086080426320311432e+00,1.207416535203811730e-01,1.925929944387235853e-34
2.090556993758767135e+00,1.210937500000000000e-01,0.000000000000000000e+00
2.095033561197222838e+00,1.210937500000000000e-01,0.000000000000000000e+00
2.099510128635678541e+00,1.210937500000000000e-01,0.000000000000000000e+00
2.103986696074133800e+00,1.218466624672941423e-01,0.000000000000000000e+00
2.108463263512589503e+00,1.227088041950375741e-01,0.000000000000000000e+00
2.112939830951045206e+00,1.232228546699277449e-01,1.925929944387235853e-34
2.117416398389500909e+00,1.235128197553663626e-01,0.000000000000000000e+00
2.121892965827956168e+00,1.238571703648745637e-01,1.925929944387235853e-34
2.126369533266411871e+00,1.242960296223550171e-01,0.000000000000000000e+00
2.130846100704867574e+00,1.246744791666666713e-01,0.000000000000000000e+00
2.135322668143323277e+00,1.246744791666666713e-01,0.000000000000000000e+00
2.139799235581778980e+00,1.246744791666666713e-01,0.000000000000000000e+00
2.144275803020234239e+00,1.249546147625514997e-01,1.925929944387235853e-34
2.148752370458689942e+00,1.252538100491898954e-01,0.000000000000000000e+00
2.153228937897145645e+00,1.256687611424382456e-01,0.000000000000000000e+00
2.157705505335601348e+00,1.261215902171427816e-01,0.000000000000000000e+00
2.162182072774056607e+00,1.267593627040873860e-01,0.000000000000000000e+00
2.166658640212512310e+00,1.275208652338365167e-01,0.000000000000000000e+00
2.171135207650968013e+00,1.280009068645074910e-01,0.000000000000000000e+00
2.175611775089423716e+00,1.281545770597862233e-01,0.000000000000000000e+00
2.180088342527879419e+00,1.282014799545602157e-01,0.000000000000000000e+00
2.184564909966334678e+00,1.280464277518789107e-01,0.000000000000000000e+00
2.189041477404790381e+00,1.281637331501687405e-01,0.000000000000000000e+00
2.193518044843246084e+00,1.291024129837976819e-01,0.000000000000000000e+00
2.197994612281701787e+00,1.298828125000000000e-01,0.000000000000000000e+00
2.202471179720157046e+00,1.298828125000000000e-01,0.000000000000000000e+00
2.206947747158612749e+00,1.299007890914486985e-01,0.000000000000000000e+00
2.211424314597068452e+00,1.300600623375759435e-01,0.000000000000000000e+00
2.215900882035524155e+00,1.302434838715487986e-01,0.000000000000000000e+00
2.220377449473979858e+00,1.307256008024625382e-01,0.000000000000000000e+00
2.224854016912435117e+00,1.312098808002758188e-01,0.000000000000000000e+00
2.229330584350890820e+00,1.316963335698095594e-01,0.000000000000000000e+00
2.233807151789346523e+00,1.321614583333333426e-01,0.000000000000000000e+00
2.238283719227802226e+00,1.321614583333333426e-01,0.000000000000000000e+00
2.242760286666257485e+00,1.322025321705410927e-01,0.000000000000000000e+00
2.247236854104713188e+00,1.328628545417307183e-01,0.000000000000000000e+00
2.251713421543168892e+00,1.335104900542265771e-01,0.000000000000000000e+00
2.256189988981624595e+00,1.340101857073768277e-01,0.000000000000000000e+00
2.260666556420080298e+00,1.344641105431648165e-01,0.000000000000000000e+00
2.265143123858535557e+00,1.346321737375287542e-01,0.000000000000000000e+00
2.269619691296991260e+00,1.347302590354038931e-01,0.000000000000000000e+00
2.274096258735446963e+00,1.345606843925883089e-01,0.000000000000000000e+00
2.278572826173902666e+00,1.346391250901279868e-01,0.000000000000000000e+00
2.283049393612357925e+00,1.353235238270400764e-01,0.000000000000000000e+00
2.287525961050813628e+00,1.358093889222136696e-01,0.000000000000000000e+00
2.292002528489269331e+00,1.359820273630610865e-01,0.000000000000000000e+00
2.296479095927725034e+00,1.365063684862816429e-01,0.000000000000000000e+00
2.300955663366180737e+00,1.373773236663771435e-01,0.000000000000000000e+00
2.305432230804635996e+00,1.374725629096280322e-01,0.000000000000000000e+00
2.309908798243091699e+00,1.371210477212323475e-01,0.000000000000000000e+00
2.314385365681547402e+00,1.373205862426598312e-01,0.000000000000000000e+00
2.318861933120003105e+00,1.376752627245750871e-01,0.000000000000000000e+00
2.323338500558458364e+00,1.385358574969666190e-01,0.000000000000000000e+00
2.327815067996914067e+00,1.393444379357284268e-01,0.000000000000000000e+00
2.332291635435369770e+00,1.395241738403900089e-01,0.000000000000000000e+00
2.336768202873825473e+00,1.397047161485630851e-01,0.000000000000000000e+00
2.341244770312281176e+00,1.398860684782594621e-01,0.000000000000000000e+00
2.345721337750736435e+00,1.402567867245038680e-01,0.000000000000000000e+00
2.350197905189192138e+00,1.408057365998484911e-01,0.000000000000000000e+00
2.354674472627647841e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.359151040066103544e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.363627607504558803e+00,1.414908454944493466e-01,0.000000000000000000e+00
2.368104174943014506e+00,1.418044531185429225e-01,0.000000000000000000e+00
2.372580742381470209e+00,1.412430776462099968e-01,0.000000000000000000e+00
2.377057309819925912e+00,1.410409666093016545e-01,0.000000000000000000e+00
2.381533877258381615e+00,1.412297746457995551e-01,0.000000000000000000e+00
2.386010444696836874e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.390487012135292577e+00,1.412676683275656542e-01,0.000000000000000000e+00
2.394963579573748280e+00,1.410763075524498478e-01,0.000000000000000000e+00
2.399440147012203983e+00,1.410833860646945048e-01,0.000000000000000000e+00
2.403916714450659242e+00,1.414695495576827056e-01,0.000000000000000000e+00
2.408393281889114945e+00,1.417295040563307795e-01,0.000000000000000000e+00
2.412869849327570648e+00,1.419243222514737779e-01,0.000000000000000000e+00
2.417346416766026351e+00,1.417341521483002353e-01,0.000000000000000000e+00
2.421822984204482054e+00,1.416655431119543951e-01,0.000000000000000000e+00
2.426299551642937313e+00,1.418629953047779446e-01,0.000000000000000000e+00
2.430776119081393016e+00,1.415243331721801334e-01,0.000000000000000000e+00
2.435252686519848719e+00,1.409584780000740223e-01,0.000000000000000000e+00
2.439729253958304422e+00,1.411585998029796230e-01,0.000000000000000000e+00
2.444205821396759681e+00,1.410253082482265941e-01,0.000000000000000000e+00
2.448682388835215384e+00,1.404195435528256819e-01,0.000000000000000000e+00
2.453158956273671087e+00,1.406250912563186406e-01,0.000000000000000000e+00
2.457635523712126790e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.462112091150582494e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.466588658589037752e+00,1.410762441198674388e-01,0.000000000000000000e+00
2.471065226027493456e+00,1.412626525549952050e-01,0.000000000000000000e+00
2.475541793465949159e+00,1.408478154538670701e-01,0.000000000000000000e+00
2.480018360904404862e+00,1.409158242844890663e-01,0.000000000000000000e+00
2.484494928342860121e+00,1.415436760891332357e-01,0.000000000000000000e+00
2.488971495781315824e+00,1.412197076232751813e-01,0.000000000000000000e+00
2.493448063219771527e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.497924630658227230e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.502401198096682933e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.506877765535138192e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.511354332973593895e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.515830900412049598e+00,1.407803835824850136e-01,0.000000000000000000e+00
2.520307467850505301e+00,1.408095934962881601e-01,0.000000000000000000e+00
2.524784035288960560e+00,1.414632573706095242e-01,0.000000000000000000e+00
2.529260602727416263e+00,1.414287986750899229e-01,0.000000000000000000e+00
2.533737170165871966e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.538213737604327669e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.542690305042783372e+00,1.410918134862510220e-01,0.000000000000000000e+00
2.547166872481238631e+00,1.411135753241050672e-01,0.000000000000000000e+00
2.551643439919694334e+00,1.415612145292195756e-01,0.000000000000000000e+00
2.556120007358150037e+00,1.416015625000000000e-01,0.000000000000000000e+00
2.560596574796605740e+00,1.414966010396230545e-01,0.000000000000000000e+00
2.565073142235060999e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.569549709673516702e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.574026277111972405e+00,1.414135564487309926e-01,0.000000000000000000e+00
2.578502844550428108e+00,1.415177491498229578e-01,0.000000000000000000e+00
2.582979411988883811e+00,1.410558606432041895e-01,0.000000000000000000e+00
2.587455979427339070e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.591932546865794773e+00,1.410373317155076689e-01,0.000000000000000000e+00
2.596409114304250476e+00,1.412713984011294555e-01,0.000000000000000000e+00
2.600885681742706179e+00,1.410455680824672930e-01,0.000000000000000000e+00
2.605362249181161438e+00,1.410916453097193490e-01,0.000000000000000000e+00
2.609838816619617141e+00,1.412232066895024729e-01,0.000000000000000000e+00
2.614315384058072844e+00,1.409849109927572008e-01,0.000000000000000000e+00
2.618791951496528547e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.623268518934984250e+00,1.410704134448802494e-01,0.000000000000000000e+00
2.627745086373439509e+00,1.412401523657789981e-01,0.000000000000000000e+00
2.632221653811895212e+00,1.409975512500479811e-01,0.000000000000000000e+00
2.636698221250350915e+00,1.411471799870577248e-01,0.000000000000000000e+00
2.641174788688806618e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.645651356127261877e+00,1.413486047623129516e-01,0.000000000000000000e+00
2.650127923565717580e+00,1.418425734084766687e-01,0.000000000000000000e+00
2.654604491004173283e+00,1.415154083711945843e-01,0.000000000000000000e+00
2.659081058442628986e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.663557625881084689e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.668034193319539948e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.672510760757995651e+00,1.417416931233084210e-01,0.000000000000000000e+00
2.676987328196451355e+00,1.416050574060895018e-01,0.000000000000000000e+00
2.681463895634907058e+00,1.413663801527773045e-01,0.000000000000000000e+00
2.685940463073362316e+00,1.415599476943421864e-01,0.000000000000000000e+00
2.690417030511818020e+00,1.410456711458696888e-01,0.000000000000000000e+00
2.694893597950273723e+00,1.407398040382094595e-01,0.000000000000000000e+00
2.699370165388729426e+00,1.409142935328578650e-01,0.000000000000000000e+00
2.703846732827185129e+00,1.411165600860789238e-01,0.000000000000000000e+00
2.708323300265640388e+00,1.406410040893594782e-01,0.000000000000000000e+00
2.712799867704096091e+00,1.409039627430319075e-01,0.000000000000000000e+00
2.717276435142551794e+00,1.405153601248250450e-01,0.000000000000000000e+00
2.721753002581007497e+00,1.407716283155027448e-01,0.000000000000000000e+00
2.726229570019462756e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.730706137457918459e+00,1.413166066512610564e-01,0.000000000000000000e+00
2.735182704896374162e+00,1.415855174298940033e-01,0.000000000000000000e+00
2.739659272334829865e+00,1.413474902957727042e-01,0.000000000000000000e+00
2.744135839773285568e+00,1.414759222206605771e-01,0.000000000000000000e+00
2.748612407211740827e+00,1.413077500002405396e-01,0.000000000000000000e+00
2.753088974650196530e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.757565542088652233e+00,1.409951523848384514e-01,0.000000000000000000e+00
2.762042109527107936e+00,1.412713838210309103e-01,0.000000000000000000e+00
2.766518676965563195e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.770995244404018898e+00,1.417280572178283848e-01,0.000000000000000000e+00
2.775471811842474601e+00,1.417466302269244915e-01,0.000000000000000000e+00
2.779948379280930304e+00,1.413292534318908167e-01,0.000000000000000000e+00
2.784424946719386007e+00,1.410436385274582149e-01,0.000000000000000000e+00
2.788901514157841266e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.793378081596296969e+00,1.412651897861633143e-01,0.000000000000000000e+00
2.797854649034752672e+00,1.409788865284303250e-01,0.000000000000000000e+00
2.802331216473208375e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.806807783911663634e+00,1.407279414966198516e-01,0.000000000000000000e+00
2.811284351350119337e+00,1.408122326629878962e-01,0.000000000000000000e+00
2.815760918788575040e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.820237486227030743e+00,1.408300699886081420e-01,0.000000000000000000e+00
2.824714053665486446e+00,1.407140274085740550e-01,0.000000000000000000e+00
2.829190621103941705e+00,1.410683677742579079e-01,0.000000000000000000e+00
2.833667188542397408e+00,1.416015625000000000e-01,0.000000000000000000e+00
2.838143755980853111e+00,1.415961669096611197e-01,0.000000000000000000e+00
2.842620323419308814e+00,1.409973448775011240e-01,0.000000000000000000e+00
2.847096890857764073e+00,1.412278631654632632e-01,0.000000000000000000e+00
2.851573458296219776e+00,1.410221164484985468e-01,0.000000000000000000e+00
2.856050025734675479e+00,1.411823843567621417e-01,0.000000000000000000e+00
2.860526593173131182e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.865003160611586885e+00,1.418515338980941010e-01,0.000000000000000000e+00
2.869479728050042144e+00,1.419048603599523395e-01,0.000000000000000000e+00
2.873956295488497847e+00,1.412869765575404113e-01,0.000000000000000000e+00
2.878432862926953550e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.882909430365409253e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.887385997803864512e+00,1.410664185081357824e-01,0.000000000000000000e+00
2.891862565242320215e+00,1.413809422320314313e-01,0.000000000000000000e+00
2.896339132680775919e+00,1.416015625000000000e-01,0.000000000000000000e+00
2.900815700119231622e+00,1.414272702874928844e-01,0.000000000000000000e+00
2.905292267557686881e+00,1.409505208333333426e-01,0.000000000000000000e+00
2.909768834996142584e+00,1.411757818650178631e-01,0.000000000000000000e+00
2.914245402434598287e+00,1.417134556961398562e-01,0.000000000000000000e+00
2.918721969873053990e+00,1.410880698305223835e-01,0.000000000000000000e+00
2.923198537311509693e+00,1.415337731563029167e-01,0.000000000000000000e+00
2.927675104749964952e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.932151672188420655e+00,1.412058479124908561e-01,0.000000000000000000e+00
2.936628239626876358e+00,1.410977136621502648e-01,0.000000000000000000e+00
2.941104807065332061e+00,1.415230876764776158e-01,0.000000000000000000e+00
2.945581374503787320e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.950057941942243023e+00,1.413687270691598719e-01,0.000000000000000000e+00
2.954534509380698726e+00,1.417035934037985667e-01,0.000000000000000000e+00
2.959011076819154429e+00,1.415884468818856268e-01,0.000000000000000000e+00
2.963487644257610132e+00,1.410757567166038007e-01,0.000000000000000000e+00
2.967964211696065391e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.972440779134521094e+00,1.414305462547426062e-01,0.000000000000000000e+00
2.976917346572976797e+00,1.417729923599688746e-01,0.000000000000000000e+00
2.981393914011432500e+00,1.417371917820105798e-01,0.000000000000000000e+00
2.985870481449887759e+00,1.413916659445594304e-01,0.000000000000000000e+00
2.990347048888343462e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.994823616326799165e+00,1.412760416666666574e-01,0.000000000000000000e+00
2.999300183765254868e+00,1.407175599823596579e-01,0.000000000000000000e+00
3.003776751203710571e+00,1.415414659529770636e-01,0.000000000000000000e+00
3.008253318642165830e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.012729886080621533e+00,1.412388364124398665e-01,0.000000000000000000e+00
3.017206453519077236e+00,1.410187299089824264e-01,0.000000000000000000e+00
3.021683020957532939e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.026159588395988198e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.030636155834443901e+00,1.411051948818811130e-01,0.000000000000000000e+00
3.035112723272899604e+00,1.411588129659239188e-01,0.000000000000000000e+00
3.039589290711355307e+00,1.417707735972167371e-01,0.000000000000000000e+00
3.044065858149811010e+00,1.416390077441305462e-01,0.000000000000000000e+00
3.048542425588266269e+00,1.406250000000000000e-01,0.000000000000000000e+00
3.053018993026721972e+00,1.407228215339225430e-01,0.000000000000000000e+00
3.057495560465177675e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.061972127903633378e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.066448695342088637e+00,1.410851438968653004e-01,0.000000000000000000e+00
3.070925262780544340e+00,1.411920982542183567e-01,0.000000000000000000e+00
3.075401830219000043e+00,1.415699866005694363e-01,0.000000000000000000e+00
3.079878397657455746e+00,1.412535546183802393e-01,0.000000000000000000e+00
3.084354965095911449e+00,1.410287738707770022e-01,0.000000000000000000e+00
3.088831532534366708e+00,1.418189605023096045e-01,0.000000000000000000e+00
3.093308099972822411e+00,1.417984260486448989e-01,0.000000000000000000e+00
3.097784667411278114e+00,1.407643499990383351e-01,0.000000000000000000e+00
3.102261234849733817e+00,1.409435007410131668e-01,0.000000000000000000e+00
3.106737802288189076e+00,1.415441860949762931e-01,0.000000000000000000e+00
3.111214369726644779e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.115690937165100483e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.120167504603556186e+00,1.415371354182589358e-01,0.000000000000000000e+00
3.124644072042011889e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.129120639480467148e+00,1.414365149160328738e-01,0.000000000000000000e+00
3.133597206918922851e+00,1.414613393762440274e-01,0.000000000000000000e+00
3.138073774357378554e+00,1.416466899593773754e-01,0.000000000000000000e+00
3.142550341795834257e+00,1.416164134771428218e-01,0.000000000000000000e+00
3.147026909234289516e+00,1.408217270808501675e-01,0.000000000000000000e+00
3.151503476672745219e+00,1.417493861893553697e-01,0.000000000000000000e+00
3.155980044111200922e+00,1.419270833333333426e-01,0.000000000000000000e+00
3.160456611549656625e+00,1.412914505759830242e-01,0.000000000000000000e+00
3.164933178988112328e+00,1.414361550510596921e-01,0.000000000000000000e+00
3.169409746426567587e+00,1.419270833333333426e-01,0.000000000000000000e+00
3.173886313865023290e+00,1.414047833319846958e-01,0.000000000000000000e+00
3.178362881303478993e+00,1.418981053286427207e-01,0.000000000000000000e+00
3.182839448741934696e+00,1.414773563563591907e-01,0.000000000000000000e+00
3.187316016180389955e+00,1.414973636825368752e-01,0.000000000000000000e+00
3.191792583618845658e+00,1.419218965908873309e-01,0.000000000000000000e+00
3.196269151057301361e+00,1.413717717095330784e-01,0.000000000000000000e+00
3.200745718495757064e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.205222285934212767e+00,1.419048744654280991e-01,0.000000000000000000e+00
3.209698853372668026e+00,1.415170890241058965e-01,0.000000000000000000e+00
3.214175420811123729e+00,1.410829467232327938e-01,0.000000000000000000e+00
3.218651988249579432e+00,1.412541850681242328e-01,0.000000000000000000e+00
3.223128555688035135e+00,1.414202239885148371e-01,0.000000000000000000e+00
3.227605123126490394e+00,1.405401999307831495e-01,0.000000000000000000e+00
3.232081690564946097e+00,1.409427307781859762e-01,0.000000000000000000e+00
3.236558258003401800e+00,1.411614883235378093e-01,0.000000000000000000e+00
3.241034825441857503e+00,1.411855144603877121e-01,0.000000000000000000e+00
3.245511392880313206e+00,1.418632554777496946e-01,0.000000000000000000e+00
3.249987960318768465e+00,1.414324065556932242e-01,0.000000000000000000e+00
3.254464527757224168e+00,1.410358931105591407e-01,0.000000000000000000e+00
3.258941095195679871e+00,1.420809810280824759e-01,0.000000000000000000e+00
3.263417662634135574e+00,1.413852162222012099e-01,0.000000000000000000e+00
3.267894230072590833e+00,1.415781562072147282e-01,0.000000000000000000e+00
3.272370797511046536e+00,1.409599567443991508e-01,0.000000000000000000e+00
3.276847364949502239e+00,1.415092295127428623e-01,0.000000000000000000e+00
3.281323932387957942e+00,1.418190864817635566e-01,0.000000000000000000e+00
3.285800499826413645e+00,1.413527080258985547e-01,0.000000000000000000e+00
3.290277067264868904e+00,1.418607996154113426e-01,0.000000000000000000e+00
3.294753634703324607e+00,1.411788912245803274e-01,0.000000000000000000e+00
3.299230202141780310e+00,1.415685845030699164e-01,0.000000000000000000e+00
3.303706769580236013e+00,1.416405655360476745e-01,0.000000000000000000e+00
3.308183337018691272e+00,1.415689413029415922e-01,0.000000000000000000e+00
3.312659904457146975e+00,1.407846071115137765e-01,0.000000000000000000e+00
3.317136471895602678e+00,1.419108671645100128e-01,0.000000000000000000e+00
3.321613039334058382e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.326089606772514085e+00,1.409819911879906795e-01,0.000000000000000000e+00
3.330566174210969344e+00,1.417806087870536469e-01,0.000000000000000000e+00
3.335042741649425047e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.339519309087880750e+00,1.412760416666666574e-01,0.000000000000000000e+00
3.343995876526336453e+00,1.409552899495228884e-01,0.000000000000000000e+00
3.348472443964791712e+00,1.407702989861857046e-01,0.000000000000000000e+00
3.352949011403247415e+00,1.419131018555779833e-01,0.000000000000000000e+00
3.357425578841703118e+00,1.417910313706593484e-01,0.000000000000000000e+00
3.361902146280158821e+00,1.409922040881907701e-01,0.000000000000000000e+00
3.366378713718614524e+00,1.410543652845553664e-01,0.000000000000000000e+00
3.370855281157069783e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.375331848595525486e+00,1.418645185992749858e-01,0.000000000000000000e+00
3.379808416033981189e+00,1.410747839197601661e-01,0.000000000000000000e+00
3.384284983472436892e+00,1.409626520551394702e-01,0.000000000000000000e+00
3.388761550910892151e+00,1.410967373453840545e-01,0.000000000000000000e+00
3.393238118349347854e+00,1.412285032579949084e-01,0.000000000000000000e+00
3.397714685787803557e+00,1.409505208333333426e-01,0.000000000000000000e+00
3.402191253226259260e+00,1.414850352791278965e-01,0.000000000000000000e+00
3.406667820664714963e+00,1.415933445648736300e-01,0.000000000000000000e+00
3.411144388103170222e+00,1.410811226413573316e-01,0.000000000000000000e+00
3.415620955541625925e+00,1.413509486963173134e-01,0.000000000000000000e+00
3.420097522980081628e+00,1.413187641137660377e-01,0.000000000000000000e+00
3.424574090418537331e+00,1.411084795488594390e-01,0.000000000000000000e+00
3.429050657856992590e+00,1.413307714617441646e-01,0.000000000000000000e+00
3.433527225295448293e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.438003792733903996e+00,1.416015625000000000e-01,0.000000000000000000e+00
3.442480360172359699e+00,1.414448979628327441e-01,0.000000000000000000e+00
3.446956927610815402e+00,1.422526041666666574e-01,0.000000000000000000e+00
3.451433495049270661e+00,1.414235142740303264e-01,0.000000000000000000e+00
3.455910062487726364e+00,1.414357772171048189e-01,0.000000000000000000e+00
3.460386629926182067e+00,1.413077060809960206e-01,0.000000000000000000e+00
3.464863197364637770e+00,1.409505208333333426e-01,0.000000000000000000e+00
3.469339764803093029e+00,1.412020700971972631e-01,0.000000000000000000e+00
